"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/02/2023 15:00:00 - 10/02/2023 16:00:00","BZN|DK1","Without Sequence","81.78","",""
"10/02/2023 16:00:00 - 10/02/2023 17:00:00","BZN|DK1","Without Sequence","80.25","",""
"10/02/2023 17:00:00 - 10/02/2023 18:00:00","BZN|DK1","Without Sequence","81.08","",""
"10/02/2023 18:00:00 - 10/02/2023 19:00:00","BZN|DK1","Without Sequence","79.70","",""
"10/02/2023 19:00:00 - 10/02/2023 20:00:00","BZN|DK1","Without Sequence","77.67","",""
"10/02/2023 20:00:00 - 10/02/2023 21:00:00","BZN|DK1","Without Sequence","73.11","",""
"10/02/2023 21:00:00 - 10/02/2023 22:00:00","BZN|DK1","Without Sequence","70.94","",""
"10/02/2023 22:00:00 - 10/02/2023 23:00:00","BZN|DK1","Without Sequence","67.08","",""
"10/02/2023 23:00:00 - 11/02/2023 00:00:00","BZN|DK1","Without Sequence","45.00","",""
"11/02/2023 00:00:00 - 11/02/2023 01:00:00","BZN|DK1","Without Sequence","74.93","",""
"11/02/2023 01:00:00 - 11/02/2023 02:00:00","BZN|DK1","Without Sequence","77.62","",""
"11/02/2023 02:00:00 - 11/02/2023 03:00:00","BZN|DK1","Without Sequence","77.48","",""
"11/02/2023 03:00:00 - 11/02/2023 04:00:00","BZN|DK1","Without Sequence","77.03","",""
"11/02/2023 04:00:00 - 11/02/2023 05:00:00","BZN|DK1","Without Sequence","77.45","",""
"11/02/2023 05:00:00 - 11/02/2023 06:00:00","BZN|DK1","Without Sequence","76.10","",""
"11/02/2023 06:00:00 - 11/02/2023 07:00:00","BZN|DK1","Without Sequence","78.04","",""
"11/02/2023 07:00:00 - 11/02/2023 08:00:00","BZN|DK1","Without Sequence","78.93","",""
"11/02/2023 08:00:00 - 11/02/2023 09:00:00","BZN|DK1","Without Sequence","79.98","",""
"11/02/2023 09:00:00 - 11/02/2023 10:00:00","BZN|DK1","Without Sequence","81.56","",""
"11/02/2023 10:00:00 - 11/02/2023 11:00:00","BZN|DK1","Without Sequence","82.32","",""
"11/02/2023 11:00:00 - 11/02/2023 12:00:00","BZN|DK1","Without Sequence","81.56","",""
"11/02/2023 12:00:00 - 11/02/2023 13:00:00","BZN|DK1","Without Sequence","80.60","",""
"11/02/2023 13:00:00 - 11/02/2023 14:00:00","BZN|DK1","Without Sequence","81.12","",""
"11/02/2023 14:00:00 - 11/02/2023 15:00:00","BZN|DK1","Without Sequence","81.90","",""
"11/02/2023 15:00:00 - 11/02/2023 16:00:00","BZN|DK1","Without Sequence","80.49","",""
"11/02/2023 16:00:00 - 11/02/2023 17:00:00","BZN|DK1","Without Sequence","88.69","",""
"11/02/2023 17:00:00 - 11/02/2023 18:00:00","BZN|DK1","Without Sequence","99.97","",""
"11/02/2023 18:00:00 - 11/02/2023 19:00:00","BZN|DK1","Without Sequence","111.87","",""
"11/02/2023 19:00:00 - 11/02/2023 20:00:00","BZN|DK1","Without Sequence","108.74","",""
"11/02/2023 20:00:00 - 11/02/2023 21:00:00","BZN|DK1","Without Sequence","99.84","",""
"11/02/2023 21:00:00 - 11/02/2023 22:00:00","BZN|DK1","Without Sequence","98.20","",""
"11/02/2023 22:00:00 - 11/02/2023 23:00:00","BZN|DK1","Without Sequence","94.50","",""
"11/02/2023 23:00:00 - 12/02/2023 00:00:00","BZN|DK1","Without Sequence","94.84","",""
"12/02/2023 00:00:00 - 12/02/2023 01:00:00","BZN|DK1","Without Sequence","129.72","",""
"12/02/2023 01:00:00 - 12/02/2023 02:00:00","BZN|DK1","Without Sequence","125.49","",""
"12/02/2023 02:00:00 - 12/02/2023 03:00:00","BZN|DK1","Without Sequence","131.79","",""
"12/02/2023 03:00:00 - 12/02/2023 04:00:00","BZN|DK1","Without Sequence","127.57","",""
"12/02/2023 04:00:00 - 12/02/2023 05:00:00","BZN|DK1","Without Sequence","118.46","",""
"12/02/2023 05:00:00 - 12/02/2023 06:00:00","BZN|DK1","Without Sequence","118.89","",""
"12/02/2023 06:00:00 - 12/02/2023 07:00:00","BZN|DK1","Without Sequence","108.02","",""
"12/02/2023 07:00:00 - 12/02/2023 08:00:00","BZN|DK1","Without Sequence","116.17","",""
"12/02/2023 08:00:00 - 12/02/2023 09:00:00","BZN|DK1","Without Sequence","141.97","",""
"12/02/2023 09:00:00 - 12/02/2023 10:00:00","BZN|DK1","Without Sequence","134.97","",""
"12/02/2023 10:00:00 - 12/02/2023 11:00:00","BZN|DK1","Without Sequence","134.62","",""
"12/02/2023 11:00:00 - 12/02/2023 12:00:00","BZN|DK1","Without Sequence","120.94","",""
"12/02/2023 12:00:00 - 12/02/2023 13:00:00","BZN|DK1","Without Sequence","106.20","",""
"12/02/2023 13:00:00 - 12/02/2023 14:00:00","BZN|DK1","Without Sequence","101.67","",""
"12/02/2023 14:00:00 - 12/02/2023 15:00:00","BZN|DK1","Without Sequence","99.50","",""
"12/02/2023 15:00:00 - 12/02/2023 16:00:00","BZN|DK1","Without Sequence","98.57","",""
"12/02/2023 16:00:00 - 12/02/2023 17:00:00","BZN|DK1","Without Sequence","117.92","",""
"12/02/2023 17:00:00 - 12/02/2023 18:00:00","BZN|DK1","Without Sequence","150.91","",""
"12/02/2023 18:00:00 - 12/02/2023 19:00:00","BZN|DK1","Without Sequence","167.51","",""
"12/02/2023 19:00:00 - 12/02/2023 20:00:00","BZN|DK1","Without Sequence","134.68","",""
"12/02/2023 20:00:00 - 12/02/2023 21:00:00","BZN|DK1","Without Sequence","134.64","",""
"12/02/2023 21:00:00 - 12/02/2023 22:00:00","BZN|DK1","Without Sequence","107.08","",""
"12/02/2023 22:00:00 - 12/02/2023 23:00:00","BZN|DK1","Without Sequence","103.08","",""
"12/02/2023 23:00:00 - 13/02/2023 00:00:00","BZN|DK1","Without Sequence","98.71","",""
"13/02/2023 00:00:00 - 13/02/2023 01:00:00","BZN|DK1","Without Sequence","103.85","",""
"13/02/2023 01:00:00 - 13/02/2023 02:00:00","BZN|DK1","Without Sequence","101.15","",""
"13/02/2023 02:00:00 - 13/02/2023 03:00:00","BZN|DK1","Without Sequence","100.97","",""
"13/02/2023 03:00:00 - 13/02/2023 04:00:00","BZN|DK1","Without Sequence","103.02","",""
"13/02/2023 04:00:00 - 13/02/2023 05:00:00","BZN|DK1","Without Sequence","103.88","",""
"13/02/2023 05:00:00 - 13/02/2023 06:00:00","BZN|DK1","Without Sequence","109.90","",""
"13/02/2023 06:00:00 - 13/02/2023 07:00:00","BZN|DK1","Without Sequence","157.26","",""
"13/02/2023 07:00:00 - 13/02/2023 08:00:00","BZN|DK1","Without Sequence","196.08","",""
"13/02/2023 08:00:00 - 13/02/2023 09:00:00","BZN|DK1","Without Sequence","202.20","",""
"13/02/2023 09:00:00 - 13/02/2023 10:00:00","BZN|DK1","Without Sequence","196.20","",""
"13/02/2023 10:00:00 - 13/02/2023 11:00:00","BZN|DK1","Without Sequence","173.35","",""
"13/02/2023 11:00:00 - 13/02/2023 12:00:00","BZN|DK1","Without Sequence","141.00","",""
"13/02/2023 12:00:00 - 13/02/2023 13:00:00","BZN|DK1","Without Sequence","123.10","",""
"13/02/2023 13:00:00 - 13/02/2023 14:00:00","BZN|DK1","Without Sequence","120.00","",""
"13/02/2023 14:00:00 - 13/02/2023 15:00:00","BZN|DK1","Without Sequence","120.00","",""
"13/02/2023 15:00:00 - 13/02/2023 16:00:00","BZN|DK1","Without Sequence","121.00","",""
"13/02/2023 16:00:00 - 13/02/2023 17:00:00","BZN|DK1","Without Sequence","150.23","",""
"13/02/2023 17:00:00 - 13/02/2023 18:00:00","BZN|DK1","Without Sequence","188.06","",""
"13/02/2023 18:00:00 - 13/02/2023 19:00:00","BZN|DK1","Without Sequence","221.80","",""
"13/02/2023 19:00:00 - 13/02/2023 20:00:00","BZN|DK1","Without Sequence","206.60","",""
"13/02/2023 20:00:00 - 13/02/2023 21:00:00","BZN|DK1","Without Sequence","187.86","",""
"13/02/2023 21:00:00 - 13/02/2023 22:00:00","BZN|DK1","Without Sequence","168.92","",""
"13/02/2023 22:00:00 - 13/02/2023 23:00:00","BZN|DK1","Without Sequence","160.97","",""
"13/02/2023 23:00:00 - 14/02/2023 00:00:00","BZN|DK1","Without Sequence","150.12","",""
"14/02/2023 00:00:00 - 14/02/2023 01:00:00","BZN|DK1","Without Sequence","135.62","",""
"14/02/2023 01:00:00 - 14/02/2023 02:00:00","BZN|DK1","Without Sequence","132.32","",""
"14/02/2023 02:00:00 - 14/02/2023 03:00:00","BZN|DK1","Without Sequence","132.16","",""
"14/02/2023 03:00:00 - 14/02/2023 04:00:00","BZN|DK1","Without Sequence","132.12","",""
"14/02/2023 04:00:00 - 14/02/2023 05:00:00","BZN|DK1","Without Sequence","132.32","",""
"14/02/2023 05:00:00 - 14/02/2023 06:00:00","BZN|DK1","Without Sequence","141.93","",""
"14/02/2023 06:00:00 - 14/02/2023 07:00:00","BZN|DK1","Without Sequence","166.22","",""
"14/02/2023 07:00:00 - 14/02/2023 08:00:00","BZN|DK1","Without Sequence","199.99","",""
"14/02/2023 08:00:00 - 14/02/2023 09:00:00","BZN|DK1","Without Sequence","206.98","",""
"14/02/2023 09:00:00 - 14/02/2023 10:00:00","BZN|DK1","Without Sequence","180.60","",""
"14/02/2023 10:00:00 - 14/02/2023 11:00:00","BZN|DK1","Without Sequence","138.26","",""
"14/02/2023 11:00:00 - 14/02/2023 12:00:00","BZN|DK1","Without Sequence","139.16","",""
"14/02/2023 12:00:00 - 14/02/2023 13:00:00","BZN|DK1","Without Sequence","130.36","",""
"14/02/2023 13:00:00 - 14/02/2023 14:00:00","BZN|DK1","Without Sequence","125.41","",""
"14/02/2023 14:00:00 - 14/02/2023 15:00:00","BZN|DK1","Without Sequence","126.93","",""
"14/02/2023 15:00:00 - 14/02/2023 16:00:00","BZN|DK1","Without Sequence","132.32","",""
"14/02/2023 16:00:00 - 14/02/2023 17:00:00","BZN|DK1","Without Sequence","152.70","",""
"14/02/2023 17:00:00 - 14/02/2023 18:00:00","BZN|DK1","Without Sequence","180.81","",""
"14/02/2023 18:00:00 - 14/02/2023 19:00:00","BZN|DK1","Without Sequence","199.99","",""
"14/02/2023 19:00:00 - 14/02/2023 20:00:00","BZN|DK1","Without Sequence","192.97","",""
"14/02/2023 20:00:00 - 14/02/2023 21:00:00","BZN|DK1","Without Sequence","175.81","",""
"14/02/2023 21:00:00 - 14/02/2023 22:00:00","BZN|DK1","Without Sequence","160.09","",""
"14/02/2023 22:00:00 - 14/02/2023 23:00:00","BZN|DK1","Without Sequence","151.03","",""
"14/02/2023 23:00:00 - 15/02/2023 00:00:00","BZN|DK1","Without Sequence","141.73","",""
"15/02/2023 00:00:00 - 15/02/2023 01:00:00","BZN|DK1","Without Sequence","134.81","",""
"15/02/2023 01:00:00 - 15/02/2023 02:00:00","BZN|DK1","Without Sequence","130.95","",""
"15/02/2023 02:00:00 - 15/02/2023 03:00:00","BZN|DK1","Without Sequence","130.00","",""
"15/02/2023 03:00:00 - 15/02/2023 04:00:00","BZN|DK1","Without Sequence","130.01","",""
"15/02/2023 04:00:00 - 15/02/2023 05:00:00","BZN|DK1","Without Sequence","126.66","",""
"15/02/2023 05:00:00 - 15/02/2023 06:00:00","BZN|DK1","Without Sequence","136.53","",""
"15/02/2023 06:00:00 - 15/02/2023 07:00:00","BZN|DK1","Without Sequence","161.20","",""
"15/02/2023 07:00:00 - 15/02/2023 08:00:00","BZN|DK1","Without Sequence","185.00","",""
"15/02/2023 08:00:00 - 15/02/2023 09:00:00","BZN|DK1","Without Sequence","188.76","",""
"15/02/2023 09:00:00 - 15/02/2023 10:00:00","BZN|DK1","Without Sequence","171.22","",""
"15/02/2023 10:00:00 - 15/02/2023 11:00:00","BZN|DK1","Without Sequence","152.52","",""
"15/02/2023 11:00:00 - 15/02/2023 12:00:00","BZN|DK1","Without Sequence","132.16","",""
"15/02/2023 12:00:00 - 15/02/2023 13:00:00","BZN|DK1","Without Sequence","120.79","",""
"15/02/2023 13:00:00 - 15/02/2023 14:00:00","BZN|DK1","Without Sequence","121.45","",""
"15/02/2023 14:00:00 - 15/02/2023 15:00:00","BZN|DK1","Without Sequence","121.38","",""
"15/02/2023 15:00:00 - 15/02/2023 16:00:00","BZN|DK1","Without Sequence","128.71","",""
"15/02/2023 16:00:00 - 15/02/2023 17:00:00","BZN|DK1","Without Sequence","144.99","",""
"15/02/2023 17:00:00 - 15/02/2023 18:00:00","BZN|DK1","Without Sequence","158.80","",""
"15/02/2023 18:00:00 - 15/02/2023 19:00:00","BZN|DK1","Without Sequence","173.52","",""
"15/02/2023 19:00:00 - 15/02/2023 20:00:00","BZN|DK1","Without Sequence","159.91","",""
"15/02/2023 20:00:00 - 15/02/2023 21:00:00","BZN|DK1","Without Sequence","120.10","",""
"15/02/2023 21:00:00 - 15/02/2023 22:00:00","BZN|DK1","Without Sequence","112.07","",""
"15/02/2023 22:00:00 - 15/02/2023 23:00:00","BZN|DK1","Without Sequence","103.30","",""
"15/02/2023 23:00:00 - 16/02/2023 00:00:00","BZN|DK1","Without Sequence","93.41","",""
"16/02/2023 00:00:00 - 16/02/2023 01:00:00","BZN|DK1","Without Sequence","91.02","",""
"16/02/2023 01:00:00 - 16/02/2023 02:00:00","BZN|DK1","Without Sequence","91.65","",""
"16/02/2023 02:00:00 - 16/02/2023 03:00:00","BZN|DK1","Without Sequence","98.77","",""
"16/02/2023 03:00:00 - 16/02/2023 04:00:00","BZN|DK1","Without Sequence","96.72","",""
"16/02/2023 04:00:00 - 16/02/2023 05:00:00","BZN|DK1","Without Sequence","102.89","",""
"16/02/2023 05:00:00 - 16/02/2023 06:00:00","BZN|DK1","Without Sequence","107.15","",""
"16/02/2023 06:00:00 - 16/02/2023 07:00:00","BZN|DK1","Without Sequence","142.11","",""
"16/02/2023 07:00:00 - 16/02/2023 08:00:00","BZN|DK1","Without Sequence","166.50","",""
"16/02/2023 08:00:00 - 16/02/2023 09:00:00","BZN|DK1","Without Sequence","175.34","",""
"16/02/2023 09:00:00 - 16/02/2023 10:00:00","BZN|DK1","Without Sequence","166.44","",""
"16/02/2023 10:00:00 - 16/02/2023 11:00:00","BZN|DK1","Without Sequence","150.28","",""
"16/02/2023 11:00:00 - 16/02/2023 12:00:00","BZN|DK1","Without Sequence","132.94","",""
"16/02/2023 12:00:00 - 16/02/2023 13:00:00","BZN|DK1","Without Sequence","118.18","",""
"16/02/2023 13:00:00 - 16/02/2023 14:00:00","BZN|DK1","Without Sequence","118.63","",""
"16/02/2023 14:00:00 - 16/02/2023 15:00:00","BZN|DK1","Without Sequence","127.93","",""
"16/02/2023 15:00:00 - 16/02/2023 16:00:00","BZN|DK1","Without Sequence","134.95","",""
"16/02/2023 16:00:00 - 16/02/2023 17:00:00","BZN|DK1","Without Sequence","140.96","",""
"16/02/2023 17:00:00 - 16/02/2023 18:00:00","BZN|DK1","Without Sequence","166.00","",""
"16/02/2023 18:00:00 - 16/02/2023 19:00:00","BZN|DK1","Without Sequence","166.53","",""
"16/02/2023 19:00:00 - 16/02/2023 20:00:00","BZN|DK1","Without Sequence","154.65","",""
"16/02/2023 20:00:00 - 16/02/2023 21:00:00","BZN|DK1","Without Sequence","129.90","",""
"16/02/2023 21:00:00 - 16/02/2023 22:00:00","BZN|DK1","Without Sequence","131.14","",""
"16/02/2023 22:00:00 - 16/02/2023 23:00:00","BZN|DK1","Without Sequence","110.98","",""
"16/02/2023 23:00:00 - 17/02/2023 00:00:00","BZN|DK1","Without Sequence","103.93","",""
"17/02/2023 00:00:00 - 17/02/2023 01:00:00","BZN|DK1","Without Sequence","104.09","",""
"17/02/2023 01:00:00 - 17/02/2023 02:00:00","BZN|DK1","Without Sequence","98.22","",""
"17/02/2023 02:00:00 - 17/02/2023 03:00:00","BZN|DK1","Without Sequence","92.46","",""
"17/02/2023 03:00:00 - 17/02/2023 04:00:00","BZN|DK1","Without Sequence","86.04","",""
"17/02/2023 04:00:00 - 17/02/2023 05:00:00","BZN|DK1","Without Sequence","79.98","",""
"17/02/2023 05:00:00 - 17/02/2023 06:00:00","BZN|DK1","Without Sequence","85.95","",""
"17/02/2023 06:00:00 - 17/02/2023 07:00:00","BZN|DK1","Without Sequence","88.81","",""
"17/02/2023 07:00:00 - 17/02/2023 08:00:00","BZN|DK1","Without Sequence","94.01","",""
"17/02/2023 08:00:00 - 17/02/2023 09:00:00","BZN|DK1","Without Sequence","94.01","",""
"17/02/2023 09:00:00 - 17/02/2023 10:00:00","BZN|DK1","Without Sequence","88.99","",""
"17/02/2023 10:00:00 - 17/02/2023 11:00:00","BZN|DK1","Without Sequence","87.46","",""
"17/02/2023 11:00:00 - 17/02/2023 12:00:00","BZN|DK1","Without Sequence","85.95","",""
"17/02/2023 12:00:00 - 17/02/2023 13:00:00","BZN|DK1","Without Sequence","85.93","",""
"17/02/2023 13:00:00 - 17/02/2023 14:00:00","BZN|DK1","Without Sequence","67.63","",""
"17/02/2023 14:00:00 - 17/02/2023 15:00:00","BZN|DK1","Without Sequence","36.68","",""
"17/02/2023 15:00:00 - 17/02/2023 16:00:00","BZN|DK1","Without Sequence","33.71","",""
"17/02/2023 16:00:00 - 17/02/2023 17:00:00","BZN|DK1","Without Sequence","69.63","",""
"17/02/2023 17:00:00 - 17/02/2023 18:00:00","BZN|DK1","Without Sequence","79.92","",""
"17/02/2023 18:00:00 - 17/02/2023 19:00:00","BZN|DK1","Without Sequence","90.53","",""
"17/02/2023 19:00:00 - 17/02/2023 20:00:00","BZN|DK1","Without Sequence","85.05","",""
"17/02/2023 20:00:00 - 17/02/2023 21:00:00","BZN|DK1","Without Sequence","59.96","",""
"17/02/2023 21:00:00 - 17/02/2023 22:00:00","BZN|DK1","Without Sequence","46.90","",""
"17/02/2023 22:00:00 - 17/02/2023 23:00:00","BZN|DK1","Without Sequence","43.82","",""
"17/02/2023 23:00:00 - 18/02/2023 00:00:00","BZN|DK1","Without Sequence","22.22","",""
"18/02/2023 00:00:00 - 18/02/2023 01:00:00","BZN|DK1","Without Sequence","28.14","",""
"18/02/2023 01:00:00 - 18/02/2023 02:00:00","BZN|DK1","Without Sequence","36.44","",""
"18/02/2023 02:00:00 - 18/02/2023 03:00:00","BZN|DK1","Without Sequence","35.82","",""
"18/02/2023 03:00:00 - 18/02/2023 04:00:00","BZN|DK1","Without Sequence","44.41","",""
"18/02/2023 04:00:00 - 18/02/2023 05:00:00","BZN|DK1","Without Sequence","62.98","",""
"18/02/2023 05:00:00 - 18/02/2023 06:00:00","BZN|DK1","Without Sequence","70.10","",""
"18/02/2023 06:00:00 - 18/02/2023 07:00:00","BZN|DK1","Without Sequence","82.26","",""
"18/02/2023 07:00:00 - 18/02/2023 08:00:00","BZN|DK1","Without Sequence","88.82","",""
"18/02/2023 08:00:00 - 18/02/2023 09:00:00","BZN|DK1","Without Sequence","95.39","",""
"18/02/2023 09:00:00 - 18/02/2023 10:00:00","BZN|DK1","Without Sequence","105.30","",""
"18/02/2023 10:00:00 - 18/02/2023 11:00:00","BZN|DK1","Without Sequence","107.06","",""
"18/02/2023 11:00:00 - 18/02/2023 12:00:00","BZN|DK1","Without Sequence","102.65","",""
"18/02/2023 12:00:00 - 18/02/2023 13:00:00","BZN|DK1","Without Sequence","94.47","",""
"18/02/2023 13:00:00 - 18/02/2023 14:00:00","BZN|DK1","Without Sequence","83.29","",""
"18/02/2023 14:00:00 - 18/02/2023 15:00:00","BZN|DK1","Without Sequence","86.37","",""
"18/02/2023 15:00:00 - 18/02/2023 16:00:00","BZN|DK1","Without Sequence","91.15","",""
"18/02/2023 16:00:00 - 18/02/2023 17:00:00","BZN|DK1","Without Sequence","98.38","",""
"18/02/2023 17:00:00 - 18/02/2023 18:00:00","BZN|DK1","Without Sequence","104.88","",""
"18/02/2023 18:00:00 - 18/02/2023 19:00:00","BZN|DK1","Without Sequence","107.30","",""
"18/02/2023 19:00:00 - 18/02/2023 20:00:00","BZN|DK1","Without Sequence","107.20","",""
"18/02/2023 20:00:00 - 18/02/2023 21:00:00","BZN|DK1","Without Sequence","107.15","",""
"18/02/2023 21:00:00 - 18/02/2023 22:00:00","BZN|DK1","Without Sequence","107.39","",""
"18/02/2023 22:00:00 - 18/02/2023 23:00:00","BZN|DK1","Without Sequence","108.68","",""
"18/02/2023 23:00:00 - 19/02/2023 00:00:00","BZN|DK1","Without Sequence","113.66","",""
"19/02/2023 00:00:00 - 19/02/2023 01:00:00","BZN|DK1","Without Sequence","109.04","",""
"19/02/2023 01:00:00 - 19/02/2023 02:00:00","BZN|DK1","Without Sequence","104.12","",""
"19/02/2023 02:00:00 - 19/02/2023 03:00:00","BZN|DK1","Without Sequence","99.53","",""
"19/02/2023 03:00:00 - 19/02/2023 04:00:00","BZN|DK1","Without Sequence","93.00","",""
"19/02/2023 04:00:00 - 19/02/2023 05:00:00","BZN|DK1","Without Sequence","92.55","",""
"19/02/2023 05:00:00 - 19/02/2023 06:00:00","BZN|DK1","Without Sequence","97.78","",""
"19/02/2023 06:00:00 - 19/02/2023 07:00:00","BZN|DK1","Without Sequence","98.50","",""
"19/02/2023 07:00:00 - 19/02/2023 08:00:00","BZN|DK1","Without Sequence","107.77","",""
"19/02/2023 08:00:00 - 19/02/2023 09:00:00","BZN|DK1","Without Sequence","113.86","",""
"19/02/2023 09:00:00 - 19/02/2023 10:00:00","BZN|DK1","Without Sequence","118.32","",""
"19/02/2023 10:00:00 - 19/02/2023 11:00:00","BZN|DK1","Without Sequence","104.92","",""
"19/02/2023 11:00:00 - 19/02/2023 12:00:00","BZN|DK1","Without Sequence","100.95","",""
"19/02/2023 12:00:00 - 19/02/2023 13:00:00","BZN|DK1","Without Sequence","96.09","",""
"19/02/2023 13:00:00 - 19/02/2023 14:00:00","BZN|DK1","Without Sequence","87.99","",""
"19/02/2023 14:00:00 - 19/02/2023 15:00:00","BZN|DK1","Without Sequence","86.88","",""
"19/02/2023 15:00:00 - 19/02/2023 16:00:00","BZN|DK1","Without Sequence","91.61","",""
"19/02/2023 16:00:00 - 19/02/2023 17:00:00","BZN|DK1","Without Sequence","97.29","",""
"19/02/2023 17:00:00 - 19/02/2023 18:00:00","BZN|DK1","Without Sequence","105.15","",""
"19/02/2023 18:00:00 - 19/02/2023 19:00:00","BZN|DK1","Without Sequence","106.71","",""
"19/02/2023 19:00:00 - 19/02/2023 20:00:00","BZN|DK1","Without Sequence","100.93","",""
"19/02/2023 20:00:00 - 19/02/2023 21:00:00","BZN|DK1","Without Sequence","96.38","",""
"19/02/2023 21:00:00 - 19/02/2023 22:00:00","BZN|DK1","Without Sequence","94.57","",""
"19/02/2023 22:00:00 - 19/02/2023 23:00:00","BZN|DK1","Without Sequence","88.55","",""
"19/02/2023 23:00:00 - 20/02/2023 00:00:00","BZN|DK1","Without Sequence","86.73","",""
"20/02/2023 00:00:00 - 20/02/2023 01:00:00","BZN|DK1","Without Sequence","78.87","",""
"20/02/2023 01:00:00 - 20/02/2023 02:00:00","BZN|DK1","Without Sequence","51.06","",""
"20/02/2023 02:00:00 - 20/02/2023 03:00:00","BZN|DK1","Without Sequence","48.86","",""
"20/02/2023 03:00:00 - 20/02/2023 04:00:00","BZN|DK1","Without Sequence","34.00","",""
"20/02/2023 04:00:00 - 20/02/2023 05:00:00","BZN|DK1","Without Sequence","29.13","",""
"20/02/2023 05:00:00 - 20/02/2023 06:00:00","BZN|DK1","Without Sequence","38.24","",""
"20/02/2023 06:00:00 - 20/02/2023 07:00:00","BZN|DK1","Without Sequence","72.30","",""
"20/02/2023 07:00:00 - 20/02/2023 08:00:00","BZN|DK1","Without Sequence","78.18","",""
"20/02/2023 08:00:00 - 20/02/2023 09:00:00","BZN|DK1","Without Sequence","75.75","",""
"20/02/2023 09:00:00 - 20/02/2023 10:00:00","BZN|DK1","Without Sequence","49.92","",""
"20/02/2023 10:00:00 - 20/02/2023 11:00:00","BZN|DK1","Without Sequence","41.96","",""
"20/02/2023 11:00:00 - 20/02/2023 12:00:00","BZN|DK1","Without Sequence","23.93","",""
"20/02/2023 12:00:00 - 20/02/2023 13:00:00","BZN|DK1","Without Sequence","23.81","",""
"20/02/2023 13:00:00 - 20/02/2023 14:00:00","BZN|DK1","Without Sequence","22.01","",""
"20/02/2023 14:00:00 - 20/02/2023 15:00:00","BZN|DK1","Without Sequence","41.52","",""
"20/02/2023 15:00:00 - 20/02/2023 16:00:00","BZN|DK1","Without Sequence","52.34","",""
"20/02/2023 16:00:00 - 20/02/2023 17:00:00","BZN|DK1","Without Sequence","57.15","",""
"20/02/2023 17:00:00 - 20/02/2023 18:00:00","BZN|DK1","Without Sequence","94.99","",""
"20/02/2023 18:00:00 - 20/02/2023 19:00:00","BZN|DK1","Without Sequence","89.74","",""
"20/02/2023 19:00:00 - 20/02/2023 20:00:00","BZN|DK1","Without Sequence","86.48","",""
"20/02/2023 20:00:00 - 20/02/2023 21:00:00","BZN|DK1","Without Sequence","85.33","",""
"20/02/2023 21:00:00 - 20/02/2023 22:00:00","BZN|DK1","Without Sequence","82.54","",""
"20/02/2023 22:00:00 - 20/02/2023 23:00:00","BZN|DK1","Without Sequence","84.39","",""
"20/02/2023 23:00:00 - 21/02/2023 00:00:00","BZN|DK1","Without Sequence","68.64","",""
"21/02/2023 00:00:00 - 21/02/2023 01:00:00","BZN|DK1","Without Sequence","50.50","",""
"21/02/2023 01:00:00 - 21/02/2023 02:00:00","BZN|DK1","Without Sequence","46.01","",""
"21/02/2023 02:00:00 - 21/02/2023 03:00:00","BZN|DK1","Without Sequence","47.76","",""
"21/02/2023 03:00:00 - 21/02/2023 04:00:00","BZN|DK1","Without Sequence","53.28","",""
"21/02/2023 04:00:00 - 21/02/2023 05:00:00","BZN|DK1","Without Sequence","69.15","",""
"21/02/2023 05:00:00 - 21/02/2023 06:00:00","BZN|DK1","Without Sequence","79.30","",""
"21/02/2023 06:00:00 - 21/02/2023 07:00:00","BZN|DK1","Without Sequence","88.66","",""
"21/02/2023 07:00:00 - 21/02/2023 08:00:00","BZN|DK1","Without Sequence","97.03","",""
"21/02/2023 08:00:00 - 21/02/2023 09:00:00","BZN|DK1","Without Sequence","101.20","",""
"21/02/2023 09:00:00 - 21/02/2023 10:00:00","BZN|DK1","Without Sequence","102.04","",""
"21/02/2023 10:00:00 - 21/02/2023 11:00:00","BZN|DK1","Without Sequence","101.91","",""
"21/02/2023 11:00:00 - 21/02/2023 12:00:00","BZN|DK1","Without Sequence","101.53","",""
"21/02/2023 12:00:00 - 21/02/2023 13:00:00","BZN|DK1","Without Sequence","102.39","",""
"21/02/2023 13:00:00 - 21/02/2023 14:00:00","BZN|DK1","Without Sequence","103.53","",""
"21/02/2023 14:00:00 - 21/02/2023 15:00:00","BZN|DK1","Without Sequence","108.23","",""
"21/02/2023 15:00:00 - 21/02/2023 16:00:00","BZN|DK1","Without Sequence","130.54","",""
"21/02/2023 16:00:00 - 21/02/2023 17:00:00","BZN|DK1","Without Sequence","148.99","",""
"21/02/2023 17:00:00 - 21/02/2023 18:00:00","BZN|DK1","Without Sequence","164.85","",""
"21/02/2023 18:00:00 - 21/02/2023 19:00:00","BZN|DK1","Without Sequence","178.13","",""
"21/02/2023 19:00:00 - 21/02/2023 20:00:00","BZN|DK1","Without Sequence","177.10","",""
"21/02/2023 20:00:00 - 21/02/2023 21:00:00","BZN|DK1","Without Sequence","170.00","",""
"21/02/2023 21:00:00 - 21/02/2023 22:00:00","BZN|DK1","Without Sequence","158.80","",""
"21/02/2023 22:00:00 - 21/02/2023 23:00:00","BZN|DK1","Without Sequence","153.20","",""
"21/02/2023 23:00:00 - 22/02/2023 00:00:00","BZN|DK1","Without Sequence","142.58","",""
